Step Index,Current Position,Next Position,Goal Postion,Current Distance,Current Norm Distance,Current Unit Vector,Next Distance,Next Norm Distance,Next Unit Vector,Action
1.13,"(-0.0847439549156039, -0.10544590546944223, 0.23518197921349185)","(-0.16140148569846866, -0.06233439420002929, 0.14738166394529836)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.3589885102304842,0.846144033173439,"(0.8824082618396087, 0.46474030238376357, 0.07329468451019099)",0.4279230887406315,1.0086243929159777,"(0.9193987622252372, 0.289128866337918, 0.26666536083423364)","[1.1506320284997371, 0.4166016949566347, 1.1288232284957782]"
1.14,"(-0.16140148569846866, -0.06233439420002929, 0.14738166394529836)","(-0.06335271319672874, -0.12159230811222599, 0.18588501794057039)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.4279230887406315,1.0086243929159777,"(0.9193987622252372, 0.289128866337918, 0.26666536083423364)",0.3555990021759526,0.8381548860726198,"(0.8306637077340269, 0.5145763354787333, 0.21262408052437817)","[0.5250232809266039, 1.3070618722716316, 0.5181926847926034]"
1.15,"(-0.06335271319672874, -0.12159230811222599, 0.18588501794057039)","(-0.12507977212615787, -0.06624661593511957, 0.1794750145442345)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.3555990021759526,0.8381548860726198,"(0.8306637077340269, 0.5145763354787333, 0.21262408052437817)",0.3880026654224251,0.9145310527955066,"(0.9203809055142294, 0.3289594392954199, 0.21138750214534935)","[0.8007518629032995, 0.6137712020812307, 1.5673628421835486]"
1.16,"(-0.12507977212615787, -0.06624661593511957, 0.1794750145442345)","(-0.16375217483181415, -0.05649380011518349, 0.10847184531776649)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.3880026654224251,0.9145310527955066,"(0.9203809055142294, 0.3289594392954199, 0.21138750214534935)",0.4404047860938976,1.0380440357133531,"(0.8986792599585842, 0.26767266652142935, 0.3474578122845984)","[1.38550287205976, 0.3505730142476179, 1.1662462685173556]"
1.17,"(-0.16375217483181415, -0.05649380011518349, 0.10847184531776649)","(-0.05497164858391188, -0.09440881379168393, 0.2204193445747228)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.4404047860938976,1.0380440357133531,"(0.8986792599585842, 0.26767266652142935, 0.3474578122845984)",0.32913640390620846,0.7757819437914483,"(0.8719853458779512, 0.47335796122828977, 0.12479502039707704)","[0.12658422805833655, 1.068020043715692, 1.2191592216389118]"
1.18,"(-0.05497164858391188, -0.09440881379168393, 0.2204193445747228)","(-0.19001157988612655, -0.05949378051401933, 0.1170850849628675)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.32913640390620846,0.7757819437914483,"(0.8719853458779512, 0.47335796122828977, 0.12479502039707704)",0.4621541117527674,1.089307687912091,"(0.9132063127227336, 0.26156708502045534, 0.31246902316429825)","[1.5504357306016683, 0.2908959521275846, 0.21191365129093448]"
1.19,"(-0.19001157988612655, -0.05949378051401933, 0.1170850849628675)","(-0.08098827923885546, -0.042699011060228144, 0.27373965296706415)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.4621541117527674,1.089307687912091,"(0.9132063127227336, 0.26156708502045534, 0.31246902316429825)",0.3300989667015444,0.7780507260577814,"(0.9482572901815124, 0.31532826481613746, -0.037097129614820444)","[0.23884064808815916, 0.1989775808709182, 1.2777723206558749]"
1.2,"(-0.08098827923885546, -0.042699011060228144, 0.27373965296706415)","(-0.18619834562209286, -0.06117021383750798, 0.15191151755764726)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.3300989667015444,0.7780507260577814,"(0.9482572901815124, 0.31532826481613746, -0.037097129614820444)",0.44938266921374725,1.059205109162506,"(0.9306741151613752, 0.27273133914868936, 0.24385099551725017)","[1.3305710076605828, 0.306889410625046, 0.3393968607394767]"
1.21,"(-0.18619834562209286, -0.06117021383750798, 0.15191151755764726)","(-0.16458093304721477, -0.07089033532143063, 0.1223411096570848)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.44938266921374725,1.059205109162506,"(0.9306741151613752, 0.27273133914868936, 0.24385099551725017)",0.44063855889900005,1.0385950434991695,"(0.9000832937895284, 0.3002026399580725, 0.3157980987960462)","[1.3327921126092162, 0.47927478250780753, 0.9646678322568734]"
1.22,"(-0.16458093304721477, -0.07089033532143063, 0.1223411096570848)","(-0.14629895422966271, -0.09416719857745609, 0.1398638597598179)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.44063855889900005,1.0385950434991695,"(0.9000832937895284, 0.3002026399580725, 0.3157980987960462)",0.42676133096761126,1.0058861035846483,"(0.886512903568679, 0.3645075376255958, 0.28500723994375154)","[1.2233314846630896, 0.7430386667685571, 0.7659766393571505]"
1.23,"(-0.14629895422966271, -0.09416719857745609, 0.1398638597598179)","(-0.07170140572157566, -0.10913632225232, 0.1440588318110368)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.42676133096761126,1.0058861035846483,"(0.886512903568679, 0.3645075376255958, 0.28500723994375154)",0.36759143198545136,0.866421314209954,"(0.8262757281863554, 0.4639032108518758, 0.31947180152781623)","[0.78022150099869, 1.4588731563369215, 0.8900327204970659]"
1.24,"(-0.07170140572157566, -0.10913632225232, 0.1440588318110368)","(-0.10086454349996474, -0.12122082445969919, 0.19109942304591093)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.36759143198545136,0.866421314209954,"(0.8262757281863554, 0.4639032108518758, 0.31947180152781623)",0.3861623782884922,0.9101934544230589,"(0.8620596791242453, 0.4728874640673687, 0.18229250109682554)","[0.9677429017262735, 1.028885154114764, 0.00919459661956419]"
1.25,"(-0.10086454349996474, -0.12122082445969919, 0.19109942304591093)","(-0.1293070267902297, -0.10972411758484939, 0.12927461105790822)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.3861623782884922,0.9101934544230589,"(0.8620596791242453, 0.4728874640673687, 0.18229250109682554)",0.4211020739153773,0.9925471067909402,"(0.8580758005958211, 0.40634955634677206, 0.31398400992506303)","[1.3184156350576393, 0.9360724922704217, 0.6043371358430624]"
1.26,"(-0.1293070267902297, -0.10972411758484939, 0.12927461105790822)","(-0.06719339078413218, -0.12206101294874297, 0.2108858206145061)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.4211020739153773,0.9925471067909402,"(0.8580758005958211, 0.40634955634677206, 0.31398400992506303)",0.3546132641156129,0.8358314791828202,"(0.8438033584210374, 0.5173284669247536, 0.14271352292849668)","[0.5019953283933007, 1.1237003897737727, 0.34899533594632265]"
1.27,"(-0.06719339078413218, -0.12206101294874297, 0.2108858206145061)","(-0.13414478826788567, -0.07087122958872556, 0.21831292882795097)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.3546132641156129,0.8358314791828202,"(0.8438033584210374, 0.5173284669247536, 0.14271352292849668)",0.39171685128679484,0.9232854728331167,"(0.9347957829290815, 0.33764631897150665, 0.11023523712042908)","[0.7146865605475352, 0.4743052416825649, 1.0090406602959607]"
1.28,"(-0.13414478826788567, -0.07087122958872556, 0.21831292882795097)","(-0.060532689727094344, -0.09185567366885194, 0.19841099376153082)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.39171685128679484,0.9232854728331167,"(0.9347957829290815, 0.33764631897150665, 0.11023523712042908)",0.33623958338140286,0.7925242983744318,"(0.8701032733927189, 0.45576489078143934, 0.1876130538162477)","[0.1900920095868079, 1.2618596832068936, 1.3467018370188366]"
1.29,"(-0.060532689727094344, -0.09185567366885194, 0.19841099376153082)","(-0.06311587339257013, -0.0930821830356621, 0.16839137392549972)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.33623958338140286,0.7925242983744318,"(0.8701032733927189, 0.45576489078143934, 0.1876130538162477)",0.34589198918551933,0.8152752370372823,"(0.8532904925171209, 0.44659232128148646, 0.26916655429733977)","[0.3449748600577137, 1.4737842344135959, 1.275382320183312]"
1.3,"(-0.06311587339257013, -0.0930821830356621, 0.16839137392549972)","(-0.020055131915397317, -0.11390650814870441, 0.2565282354382462)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.34589198918551933,0.8152752370372823,"(0.8532904925171209, 0.44659232128148646, 0.26916655429733977)",0.3070844497313194,0.7238049893398514,"(0.8208999334001625, 0.5708430746963863, 0.016170448812100825)","[0.040816585042724035, 0.9227406989011887, 0.338106830853866]"
1.31,"(-0.020055131915397317, -0.11390650814870441, 0.2565282354382462)","(-0.17650377238970302, -0.034701522071084547, 0.20284241409956322)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.3070844497313194,0.7238049893398514,"(0.8208999334001625, 0.5708430746963863, 0.016170448812100825)",0.42376161995526923,0.9988157169232249,"(0.9640661767578073, 0.22675967070495312, 0.13840685883786855)","[0.9912181894108129, 0.08574071481781899, 0.7041447277749243]"
1.32,"(-0.17650377238970302, -0.034701522071084547, 0.20284241409956322)","(-0.07516994174801425, -0.11055896231860926, 0.13005921530776646)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.42376161995526923,0.9988157169232249,"(0.9640661767578073, 0.22675967070495312, 0.13840685883786855)",0.37578425192070425,0.8857319759874795,"(0.8174914531280202, 0.457575017492385, 0.34976110050930703)","[0.9903934567963472, 1.4673589840038077, 0.8768320196635677]"
1.33,"(-0.07516994174801425, -0.11055896231860926, 0.13005921530776646)","(-0.06400766395435861, -0.122239833784357, 0.16844125473745689)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.37578425192070425,0.8857319759874795,"(0.8174914531280202, 0.457575017492385, 0.34976110050930703)",0.36057937599381734,0.8498937397374735,"(0.821006846427908, 0.5092647259860903, 0.25806432722252337)","[0.666773401392227, 1.3735175954770078, 0.5032556874177975]"
1.34,"(-0.06400766395435861, -0.122239833784357, 0.16844125473745689)","(-0.05766229694942912, -0.11850895593946972, 0.1154094586134023)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.36057937599381734,0.8498937397374735,"(0.821006846427908, 0.5092647259860903, 0.25806432722252337)",0.3709803171295001,0.8744089930966847,"(0.7808844728157716, 0.48492998404559845, 0.3937795711927808)","[1.2941901388699355, 1.5481286838679766, 0.5394106080910203]"
1.35,"(-0.05766229694942912, -0.11850895593946972, 0.1154094586134023)","(-0.05460952883165568, -0.08416767627278193, 0.28772240927225595)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.3709803171295001,0.8744089930966847,"(0.7808844728157716, 0.48492998404559845, 0.3937795711927808)",0.32254862110074173,0.760254390809016,"(0.8886722264405452, 0.45127521892176836, -0.08131636207009343)","[0.210268461544447, 0.5228487422355975, 0.42571309356471926]"
1.36,"(-0.05460952883165568, -0.08416767627278193, 0.28772240927225595)","(-0.13833215800810889, -0.10855619752364311, 0.12076888718020856)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.32254862110074173,0.760254390809016,"(0.8886722264405452, 0.45127521892176836, -0.08131636207009343)",0.43110776296228026,1.016130742042637,"(0.8590952477415306, 0.39420937281030216, 0.3264266007794502)","[1.4488174038441972, 0.8625775321292515, 0.43796205175436964]"
1.37,"(-0.13833215800810889, -0.10855619752364311, 0.12076888718020856)","(-0.11053099434229499, -0.09270194702865785, 0.12366643084453144)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.43110776296228026,1.016130742042637,"(0.8590952477415306, 0.39420937281030216, 0.3264266007794502)",0.40011156834726164,0.9430720106984449,"(0.8561648646515767, 0.3851237568374652, 0.3444726643081339)","[1.1407709515003899, 1.0565682647637693, 1.278331206901814]"
1.38,"(-0.11053099434229499, -0.09270194702865785, 0.12366643084453144)","(-0.11089451258158864, -0.09491024349127952, 0.17851508408588013)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.40011156834726164,0.9430720106984449,"(0.8561648646515767, 0.3851237568374652, 0.3444726643081339)",0.38589242505770205,0.9095571685560757,"(0.8886543573577008, 0.4050371468040033, 0.21503102766355364)","[0.7453008429031897, 0.9406883076503051, 1.1150023338559603]"
1.39,"(-0.11089451258158864, -0.09491024349127952, 0.17851508408588013)","(-0.05089058636589055, -0.11345615219144685, 0.16466416326837685)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.38589242505770205,0.9095571685560757,"(0.8886543573577008, 0.4050371468040033, 0.21503102766355364)",0.3463981653220936,0.8164683056327705,"(0.8167510313459327, 0.5047563556124435, 0.279533136254362)","[0.37455816696872185, 1.5624002421179035, 0.738214746472307]"
1.4,"(-0.05089058636589055, -0.11345615219144685, 0.16466416326837685)","(-0.10220717321523931, -0.08339852373701659, 0.09740632234435004)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.3463981653220936,0.8164683056327705,"(0.8167510313459327, 0.5047563556124435, 0.279533136254362)",0.39950396056183024,0.941639865413844,"(0.8366316197778432, 0.36242205674448563, 0.41072835983530426)","[1.3689203919993926, 1.0650108275334638, 1.478949636956079]"
1.41,"(-0.10220717321523931, -0.08339852373701659, 0.09740632234435004)","(-0.10195609656019454, -0.0739869190386597, 0.21803948482231442)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.39950396056183024,0.941639865413844,"(0.8366316197778432, 0.36242205674448563, 0.41072835983530426)",0.36299086608549613,0.8555776763927743,"(0.9200963445146253, 0.3729499968578926, 0.11971222433202854)","[0.47042802894552715, 0.6740935574270761, 1.389099644825834]"
1.42,"(-0.10195609656019454, -0.0739869190386597, 0.21803948482231442)","(-0.13122982674751776, -0.10377673987456885, 0.10177498385824094)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.36299086608549613,0.8555776763927743,"(0.9200963445146253, 0.3729499968578926, 0.11971222433202854)",0.42982369776522017,1.0131041713482143,"(0.8451379043395775, 0.38426746608130685, 0.371591761426379)","[1.504926919233946, 0.886877247208382, 0.7191719141248852]"
1.43,"(-0.13122982674751776, -0.10377673987456885, 0.10177498385824094)","(-0.07260835544494537, -0.08939522178235537, 0.21021984435606805)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.42982369776522017,1.0131041713482143,"(0.8451379043395775, 0.38426746608130685, 0.371591761426379)",0.3437589098576479,0.8102475208454598,"(0.8861990747770465, 0.4386380710020468, 0.14915710687697792)","[0.2663611877026144, 1.0310665906585406, 1.3387655077451959]"
1.44,"(-0.07260835544494537, -0.08939522178235537, 0.21021984435606805)","(-0.029282782771829607, -0.11755021337472092, 0.24939052441317672)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.3437589098576479,0.8102475208454598,"(0.8861990747770465, 0.4386380710020468, 0.14915710687697792)",0.3169398949124111,0.7470344964037254,"(0.8244883631999498, 0.5645888686608621, 0.03818832717095087)","[0.1386453032083374, 0.9705457730482634, 0.23051090365171573]"
1.45,"(-0.029282782771829607, -0.11755021337472092, 0.24939052441317672)","(-0.04091422017653652, -0.11432183041853303, 0.235563424843949)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.3169398949124111,0.7470344964037254,"(0.8244883631999498, 0.5645888686608621, 0.03818832717095087)",0.32564709043713713,0.7675575530725619,"(0.8381610049929006, 0.5395790685862809, 0.07962762367955285)","[0.11604083995508808, 1.0467622842613087, 0.6393484468527567]"
1.46,"(-0.04091422017653652, -0.11432183041853303, 0.235563424843949)","(-0.15383711903886158, -0.07506538077330646, 0.13068017775754914)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.32564709043713713,0.7675575530725619,"(0.8381610049929006, 0.5395790685862809, 0.07962762367955285)",0.4296815674024743,1.0127691668705139,"(0.8980315208511034, 0.31757448876754046, 0.3044434785668589)","[1.242799533650766, 0.5732344347392551, 1.1042086949705763]"
1.47,"(-0.15383711903886158, -0.07506538077330646, 0.13068017775754914)","(-0.11307273417312125, -0.1091536457049388, 0.1002018338426792)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.4296815674024743,1.0127691668705139,"(0.8980315208511034, 0.31757448876754046, 0.3044434785668589)",0.4173687538496435,0.9837475870082063,"(0.8268544384487213, 0.40861748144602816, 0.3864498563518358)","[1.457272482522273, 1.051908699818717, 0.7936392930432784]"
1.48,"(-0.11307273417312125, -0.1091536457049388, 0.1002018338426792)","(-0.13886606360182188, -0.055230118198373236, 0.21657957434898908)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.4173687538496435,0.9837475870082063,"(0.8268544384487213, 0.40861748144602816, 0.3864498563518358)",0.39138461096191624,0.9225023748774325,"(0.9476523236504575, 0.2979694097811394, 0.11475758935498866)","[0.6950353507767933, 0.3363745640775665, 1.2074740358296785]"
1.49,"(-0.13886606360182188, -0.055230118198373236, 0.21657957434898908)","(-0.18506076678453426, -0.06834269060467793, 0.135818847276459)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.39138461096191624,0.9225023748774325,"(0.9476523236504575, 0.2979694097811394, 0.11475758935498866)",0.45452176486435225,1.0713180737748698,"(0.9176485516073791, 0.28542794638396557, 0.27649958979338696)","[1.420688000714281, 0.37160148611744126, 0.24097528065086987]"
1.5,"(-0.18506076678453426, -0.06834269060467793, 0.135818847276459)","(-0.07683513447819915, -0.12636537741257642, 0.12197399099257492)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.45452176486435225,1.0713180737748698,"(0.9176485516073791, 0.28542794638396557, 0.27649958979338696)",0.38744813128361055,0.9132240032956558,"(0.7971792401532556, 0.48459622225538523, 0.36009965349120676)","[1.4253850802188206, 1.3731023822909736, 0.26979216749672064]"
1.51,"(-0.07683513447819915, -0.12636537741257642, 0.12197399099257492)","(-0.09011605016227059, -0.12334369933725692, 0.13064997971194536)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.38744813128361055,0.9132240032956558,"(0.7971792401532556, 0.48459622225538523, 0.36009965349120676)",0.39373246507002,0.9280363200810221,"(0.8181863350339919, 0.46918717416856703, 0.33231689207646226)","[1.2600028077891652, 1.2707224459111932, 0.44255372878025667]"
1.52,"(-0.09011605016227059, -0.12334369933725692, 0.13064997971194536)","(-0.04903115169004344, -0.043574259280356825, 0.27416388761698773)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.39373246507002,0.9280363200810221,"(0.8181863350339919, 0.46918717416856703, 0.33231689207646226)",0.3002894769881326,0.7077890849909009,"(0.935968942123201, 0.34954532426680684, -0.04219248350107783)","[0.005223190928460759, 0.24534171288958653, 1.5613711312491971]"
1.53,"(-0.04903115169004344, -0.043574259280356825, 0.27416388761698773)","(-0.035074420471884665, -0.11920569219483294, 0.18690644704961826)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.3002894769881326,0.7077890849909009,"(0.935968942123201, 0.34954532426680684, -0.04219248350107783)",0.33094306051368244,0.7800402742528494,"(0.8071022624694372, 0.5457017749273404, 0.225378594276089)","[0.1337939088583446, 1.4713696539661851, 0.6170860251323049]"
1.54,"(-0.035074420471884665, -0.11920569219483294, 0.18690644704961826)","(-0.05623123451214949, -0.08837799669550848, 0.1957712320023545)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.33094306051368244,0.7800402742528494,"(0.8071022624694372, 0.5457017749273404, 0.225378594276089)",0.33142856567871487,0.7811846209011678,"(0.8697551653071969, 0.45188778377076616, 0.1983012438190841)","[0.13548252926674348, 1.279754173718711, 1.434243475774203]"
1.55,"(-0.05623123451214949, -0.08837799669550848, 0.1957712320023545)","(-0.07786115496628739, -0.11257032158547411, 0.24236306980666616)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.33142856567871487,0.7811846209011678,"(0.8697551653071969, 0.45188778377076616, 0.1983012438190841)",0.355894908718238,0.8388523444814447,"(0.8707391417866472, 0.4887983521297539, 0.053754236259947165)","[0.5707936615766701, 0.8500843910721567, 0.03670632250483012]"
1.56,"(-0.07786115496628739, -0.11257032158547411, 0.24236306980666616)","(-0.06688635845370774, -0.09809465999287909, 0.27253735929968764)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.355894908718238,0.8388523444814447,"(0.8707391417866472, 0.4887983521297539, 0.053754236259947165)",0.33898193585136915,0.7989880851341546,"(0.8818075515446933, 0.4704828383249813, -0.03257822709146104)","[0.41569682348119263, 0.6515036179664295, 0.06458347508385112]"
1.57,"(-0.06688635845370774, -0.09809465999287909, 0.27253735929968764)","(-0.0774938876551619, -0.08378853267924473, 0.08632451514535605)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.33898193585136915,0.7989880851341546,"(0.8818075515446933, 0.4704828383249813, -0.03257822709146104)",0.38414399808678784,0.9054360866642661,"(0.8057508684607922, 0.37792873695716284, 0.4559993506098914)","[1.4427970695855115, 1.3084674657677917, 1.5114517139206272]"
1.58,"(-0.0774938876551619, -0.08378853267924473, 0.08632451514535605)","(-0.01597548024634391, -0.1252895251710457, 0.22834799231968672)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.38414399808678784,0.9054360866642661,"(0.8057508684607922, 0.37792873695716284, 0.4559993506098914)",0.312177907882695,0.7358103853349434,"(0.7944378714870617, 0.5979925029434273, 0.1061764322745957)","[0.10000199630896484, 1.1499230903092026, 0.18323813113851706]"
1.59,"(-0.01597548024634391, -0.1252895251710457, 0.22834799231968672)","(-0.04641586677174786, -0.12662521855069178, 0.16165383225779772)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.312177907882695,0.7358103853349434,"(0.7944378714870617, 0.5979925029434273, 0.1061764322745957)",0.35050011110126367,0.8261366845544729,"(0.7944258229024347, 0.5364213474492783, 0.28485039916856386)","[0.9051254072127782, 1.503866939996903, 0.021414300428109215]"
1.6,"(-0.04641586677174786, -0.12662521855069178, 0.16165383225779772)","(-0.06198527935077101, -0.08261412669869855, 0.28326686385804456)","(0.23203047241726832, 0.0613905233273698, 0.26149392881361866)",0.35050011110126367,0.8261366845544729,"(0.7944258229024347, 0.5364213474492783, 0.28485039916856386)",0.3281107468787095,0.7733644469937277,"(0.8960869296875734, 0.43889037892227767, -0.06635849404979885)","[0.23793502324656188, 0.5223173672864748, 0.5698513259787693]"
