index,goal_position,current_pos,current_angles,current_distance,next_pos,change_to_next,next_angles,next_distance,next_utility,utility_of_changes
0.1,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1524892866477473, -0.02500787472426342, 0.2614798196791125]","[0.8282353315604256, -4.566391709204254e-11, -2.220446049250313e-15]",0.0880307569465395,"[-0.16342940100336428, -0.025003576754363033, 0.24802399156397276]",+5.0° on alpha,"[0.9124231334010231, -4.9257931067359095e-11, -3.552713678800501e-15]",0.07235065521254916,0.66068155,"{'+5.0° on alpha': 0.66068155, '-5.0° on alpha': 0.5333699, '+5.0° on beta': 0.57478845, '-5.0° on beta': 0.60532963, '+5.0° on gamma': 0.5938596, '-5.0° on gamma': 0.5715494}"
0.11,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.16342940100336428, -0.025003576754363033, 0.24802399156397276]","[0.9124231334010231, -4.9257931067359095e-11, -3.552713678800501e-15]",0.07235065521254916,"[-0.17320290197715776, -0.024993876103801323, 0.23365013543641253]",+5.0° on alpha,"[0.9969507359227032, -5.2810200656949746e-11, -3.1086244689504383e-15]",0.05717000782974242,0.75002927,"{'+5.0° on alpha': 0.75002927, '-5.0° on alpha': 0.57942826, '+5.0° on beta': 0.6407018, '-5.0° on beta': 0.6788107, '+5.0° on gamma': 0.68189055, '-5.0° on gamma': 0.6347606}"
0.12,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.17320290197715776, -0.024993876103801323, 0.23365013543641253]","[0.9969507359227032, -5.2810200656949746e-11, -3.1086244689504383e-15]",0.05717000782974242,"[-0.18170085560082924, -0.02499890324592526, 0.21849213162897743]",+5.0° on alpha,"[1.081165314415184, -5.643929767984446e-11, -3.552713678800501e-15]",0.043275852174637267,0.8388004,"{'+5.0° on alpha': 0.8388004, '-5.0° on alpha': 0.65638185, '+5.0° on beta': 0.7253292, '-5.0° on beta': 0.7519133, '+5.0° on gamma': 0.77319056, '-5.0° on gamma': 0.7237009}"
0.13,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.18170085560082924, -0.02499890324592526, 0.21849213162897743]","[1.081165314415184, -5.643929767984446e-11, -3.552713678800501e-15]",0.043275852174637267,"[-0.18884440481255016, -0.02504970982593961, 0.2027027035417881]",+5.0° on alpha,"[1.1660072866712365, -5.985612006043084e-11, -3.9968028886505635e-15]",0.03256934402180035,0.8927061,"{'+5.0° on alpha': 0.8927061, '-5.0° on alpha': 0.7459405, '+5.0° on beta': 0.7956471, '-5.0° on beta': 0.854372, '+5.0° on gamma': 0.8568128, '-5.0° on gamma': 0.8137687}"
0.14,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.18884440481255016, -0.02504970982593961, 0.2027027035417881]","[1.1660072866712365, -5.985612006043084e-11, -3.9968028886505635e-15]",0.03256934402180035,"[-0.1904500333452589, -0.01478130369074746, 0.20296471800867988]",-5.0° on beta,"[1.1688531126077928, -0.07693352512239837, -3.610445276081009e-13]",0.02446763279853532,0.94819236,"{'+5.0° on alpha': 0.900241, '-5.0° on alpha': 0.8354133, '+5.0° on beta': 0.82739353, '-5.0° on beta': 0.94819236, '+5.0° on gamma': 0.8906831, '-5.0° on gamma': 0.8840409}"
0.15,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1904500333452589, -0.01478130369074746, 0.20296471800867988]","[1.1688531126077928, -0.07693352512239837, -3.610445276081009e-13]",0.02446763279853532,"[-0.19137577908564032, -0.004913455552208233, 0.2027120342487903]",-5.0° on beta,"[1.1727330299052587, -0.15465381419922863, -3.97015753605956e-13]",0.018384571010547513,0.96702844,"{'+5.0° on alpha': 0.9557028, '-5.0° on alpha': 0.85585034, '+5.0° on beta': 0.8848792, '-5.0° on beta': 0.96702844, '+5.0° on gamma': 0.9471708, '-5.0° on gamma': 0.92700726}"
0.16,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.19137577908564032, -0.004913455552208233, 0.2027120342487903]","[1.1727330299052587, -0.15465381419922863, -3.97015753605956e-13]",0.018384571010547513,"[-0.19280858876377033, -0.005226706710804092, 0.19871556840808108]",+5.0° on gamma,"[1.1766516044717976, -0.15575659992215174, 0.07132163264291647]",0.015429266663682144,0.99415886,"{'+5.0° on alpha': 0.9604083, '-5.0° on alpha': 0.8534213, '+5.0° on beta': 0.94009197, '-5.0° on beta': 0.9567111, '+5.0° on gamma': 0.99415886, '-5.0° on gamma': 0.9367599}"
0.17,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.19280858876377033, -0.005226706710804092, 0.19871556840808108]","[1.1766516044717976, -0.15575659992215174, 0.07132163264291647]",0.015429266663682144,"[-0.1932596114261349, 0.005249241321538264, 0.19746096617775305]",-5.0° on beta,"[1.1814257258820309, -0.23333935216026047, 0.08088754701446987]",0.012124816617701342,0.98970956,"{'+5.0° on alpha': 0.94446695, '-5.0° on alpha': 0.88597125, '+5.0° on beta': 0.9408224, '-5.0° on beta': 0.98970956, '+5.0° on gamma': 0.9780938, '-5.0° on gamma': 0.9735396}"
0.18,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1932596114261349, 0.005249241321538264, 0.19746096617775305]","[1.1814257258820309, -0.23333935216026047, 0.08088754701446987]",0.012124816617701342,"[-0.19346517401759206, -0.00570878055507798, 0.19686308470311775]",+5.0° on beta,"[1.1854412575662794, -0.1540557377538505, 0.0754523335501136]",0.01448489733876818,0.99179155,"{'+5.0° on alpha': 0.9343813, '-5.0° on alpha': 0.88129765, '+5.0° on beta': 0.99179155, '-5.0° on beta': 0.9505188, '+5.0° on gamma': 0.97641844, '-5.0° on gamma': 0.9697667}"
0.19,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.19346517401759206, -0.00570878055507798, 0.19686308470311775]","[1.1854412575662794, -0.1540557377538505, 0.0754523335501136]",0.01448489733876818,"[-0.19460736528977624, -0.0054151199238667395, 0.19274731042627952]",+5.0° on gamma,"[1.1895387211867812, -0.15438413536018913, 0.1476880051892655]",0.012139769570075192,1.005674,"{'+5.0° on alpha': 0.9387043, '-5.0° on alpha': 0.8997337, '+5.0° on beta': 0.93539983, '-5.0° on beta': 0.99800664, '+5.0° on gamma': 1.005674, '-5.0° on gamma': 0.9872335}"
0.2,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.19460736528977624, -0.0054151199238667395, 0.19274731042627952]","[1.1895387211867812, -0.15438413536018913, 0.1476880051892655]",0.012139769570075192,"[-0.19399439483639908, -0.005287058946029655, 0.19544965449237583]",-5.0° on gamma,"[1.1935914949993816, -0.15505313594890646, 0.07248600599025323]",0.013421325126209697,0.99770105,"{'+5.0° on alpha': 0.9175173, '-5.0° on alpha': 0.93204844, '+5.0° on beta': 0.95172554, '-5.0° on beta': 0.97316617, '+5.0° on gamma': 0.97645986, '-5.0° on gamma': 0.99770105}"
0.21,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.19399439483639908, -0.005287058946029655, 0.19544965449237583]","[1.1935914949993816, -0.15505313594890646, 0.07248600599025323]",0.013421325126209697,"[-0.195104317365495, -0.005266915108353009, 0.19138264865528345]",+5.0° on gamma,"[1.19760210748115, -0.15567818890517104, 0.1428300909564073]",0.011635499739411697,1.0086508,"{'+5.0° on alpha': 0.9354725, '-5.0° on alpha': 0.9095544, '+5.0° on beta': 0.92747676, '-5.0° on beta': 0.9997755, '+5.0° on gamma': 1.0086508, '-5.0° on gamma': 0.996473}"
0.22,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.195104317365495, -0.005266915108353009, 0.19138264865528345]","[1.19760210748115, -0.15567818890517104, 0.1428300909564073]",0.011635499739411697,"[-0.19549180799935773, 0.005145676641289203, 0.1900859382050517]",-5.0° on beta,"[1.2022128539399217, -0.23323368187014726, 0.15326287659882043]",0.007907941723222534,0.9956308,"{'+5.0° on alpha': 0.913363, '-5.0° on alpha': 0.94093543, '+5.0° on beta': 0.954146, '-5.0° on beta': 0.9956308, '+5.0° on gamma': 0.96384984, '-5.0° on gamma': 0.9948485}"
1.0,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.11051515551149416, -0.07296461590674237, 0.2442912557290131]","[0.4954194551667852, 0.5096014747530937, 0.9891086122759019]",,"[-0.11959415426452849, -0.07323629584508583, 0.23354311643073117]",+5.0° on alpha,"[0.5766928617956215, 0.5172883528594587, 1.0064795485494686]",0.11333928984319062,0.51201105,"{'+5.0° on alpha': 0.51201105, '-5.0° on alpha': 0.43724647, '+5.0° on beta': 0.4617052, '-5.0° on beta': 0.48926884, '+5.0° on gamma': 0.4829455, '-5.0° on gamma': 0.46426857}"
1.1,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.11959415426452849, -0.07323629584508583, 0.23354311643073117]","[0.5766928617956215, 0.5172883528594587, 1.0064795485494686]",0.11333928984319062,"[-0.12766311921147863, -0.07351976519040088, 0.22302946159916104]",+5.0° on alpha,"[0.6558993958531074, 0.5232495518053892, 1.0098741223087089]",0.10467309658174888,0.5441389,"{'+5.0° on alpha': 0.5441389, '-5.0° on alpha': 0.4715927, '+5.0° on beta': 0.4899481, '-5.0° on beta': 0.5278886, '+5.0° on gamma': 0.518705, '-5.0° on gamma': 0.50084996}"
1.2,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.12766311921147863, -0.07351976519040088, 0.22302946159916104]","[0.6558993958531074, 0.5232495518053892, 1.0098741223087089]",0.10467309658174888,"[-0.1304222097083632, -0.06732779113592076, 0.2272609723281858]",-5.0° on beta,"[0.6524216190591714, 0.4490401782823388, 1.0217565610968933]",0.10021851317012148,0.56136024,"{'+5.0° on alpha': 0.5612081, '-5.0° on alpha': 0.5057222, '+5.0° on beta': 0.518973, '-5.0° on beta': 0.56136024, '+5.0° on gamma': 0.5473007, '-5.0° on gamma': 0.5323387}"
1.3,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1304222097083632, -0.06732779113592076, 0.2272609723281858]","[0.6524216190591714, 0.4490401782823388, 1.0217565610968933]",0.10021851317012148,"[-0.1380608646796137, -0.06745955838656426, 0.21581444038135972]",+5.0° on alpha,"[0.7320888402789634, 0.4523741944799631, 1.0281436968959978]",0.09178324311493662,0.5820714,"{'+5.0° on alpha': 0.5820714, '-5.0° on alpha': 0.52079755, '+5.0° on beta': 0.53705233, '-5.0° on beta': 0.57697666, '+5.0° on gamma': 0.5645746, '-5.0° on gamma': 0.54938173}"
1.4,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1380608646796137, -0.06745955838656426, 0.21581444038135972]","[0.7320888402789634, 0.4523741944799631, 1.0281436968959978]",0.09178324311493662,"[-0.1408645024798455, -0.06100376321110659, 0.21953942025263537]",-5.0° on beta,"[0.7290754231172585, 0.37761744466250846, 1.0378260980694805]",0.08666483522602822,0.60557055,"{'+5.0° on alpha': 0.5937679, '-5.0° on alpha': 0.5550684, '+5.0° on beta': 0.5551528, '-5.0° on beta': 0.60557055, '+5.0° on gamma': 0.58345556, '-5.0° on gamma': 0.57527196}"
1.5,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1408645024798455, -0.06100376321110659, 0.21953942025263537]","[0.7290754231172585, 0.37761744466250846, 1.0378260980694805]",0.08666483522602822,"[-0.1433945875568215, -0.05435062488167531, 0.2228124974272624]",-5.0° on beta,"[0.726146427506106, 0.30437755640197306, 1.045222093285572]",0.08181173524479685,0.62891877,"{'+5.0° on alpha': 0.62186164, '-5.0° on alpha': 0.5710417, '+5.0° on beta': 0.5761503, '-5.0° on beta': 0.62891877, '+5.0° on gamma': 0.6007561, '-5.0° on gamma': 0.5943465}"
1.6,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1433945875568215, -0.05435062488167531, 0.2228124974272624]","[0.726146427506106, 0.30437755640197306, 1.045222093285572]",0.08181173524479685,"[-0.15064540570094503, -0.05449377663128556, 0.21022754958106432]",+5.0° on alpha,"[0.8062920567900993, 0.30631430467210663, 1.053856816450474]",0.07311192092822064,0.647687,"{'+5.0° on alpha': 0.647687, '-5.0° on alpha': 0.58446306, '+5.0° on beta': 0.5959788, '-5.0° on beta': 0.6432338, '+5.0° on gamma': 0.619205, '-5.0° on gamma': 0.6162602}"
1.7,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.15064540570094503, -0.05449377663128556, 0.21022754958106432]","[0.8062920567900993, 0.30631430467210663, 1.053856816450474]",0.07311192092822064,"[-0.15300018798094778, -0.047558056117595365, 0.21305123754790622]",-5.0° on beta,"[0.8038040671830449, 0.23282691415657686, 1.0615971075718242]",0.06754628060957997,0.67460275,"{'+5.0° on alpha': 0.64252055, '-5.0° on alpha': 0.6207034, '+5.0° on beta': 0.61420786, '-5.0° on beta': 0.67460275, '+5.0° on gamma': 0.6343114, '-5.0° on gamma': 0.6445936}"
1.8,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.15300018798094778, -0.047558056117595365, 0.21305123754790622]","[0.8038040671830449, 0.23282691415657686, 1.0615971075718242]",0.06754628060957997,"[-0.15504780187556996, -0.04047555035349095, 0.21535276985122567]",-5.0° on beta,"[0.8013390630311212, 0.1585673171717361, 1.0697363633241954]",0.06229111907681329,0.70596313,"{'+5.0° on alpha': 0.6728036, '-5.0° on alpha': 0.63557076, '+5.0° on beta': 0.63947713, '-5.0° on beta': 0.70596313, '+5.0° on gamma': 0.6557156, '-5.0° on gamma': 0.6757964}"
1.9,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.15504780187556996, -0.04047555035349095, 0.21535276985122567]","[0.8013390630311212, 0.1585673171717361, 1.0697363633241954]",0.06229111907681329,"[-0.1567206211127871, -0.0331490509887599, 0.21731026910784312]",-5.0° on beta,"[0.7988968298428807, 0.08388869447538072, 1.0774928927788379]",0.0574622570914953,0.73371273,"{'+5.0° on alpha': 0.71230453, '-5.0° on alpha': 0.65043485, '+5.0° on beta': 0.66000956, '-5.0° on beta': 0.73371273, '+5.0° on gamma': 0.68367124, '-5.0° on gamma': 0.70995015}"
1.1,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1567206211127871, -0.0331490509887599, 0.21731026910784312]","[0.7988968298428807, 0.08388869447538072, 1.0774928927788379]",0.0574622570914953,"[-0.15798477866097427, -0.025651261611227973, 0.21889694558224795]",-5.0° on beta,"[0.796477157360747, 0.008785394784196487, 1.0853416275550956]",0.05324593774017039,0.7569145,"{'+5.0° on alpha': 0.74968916, '-5.0° on alpha': 0.6707959, '+5.0° on beta': 0.69070137, '-5.0° on beta': 0.7569145, '+5.0° on gamma': 0.7151226, '-5.0° on gamma': 0.73570347}"
1.11,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.15798477866097427, -0.025651261611227973, 0.21889694558224795]","[0.796477157360747, 0.008785394784196487, 1.0853416275550956]",0.05324593774017039,"[-0.16490688350682814, -0.025859977067653517, 0.2051921208876792]",+5.0° on alpha,"[0.877127403088954, 0.009588116681389813, 1.0929964931849359]",0.04201504817432236,0.782652,"{'+5.0° on alpha': 0.782652, '-5.0° on alpha': 0.6862308, '+5.0° on beta': 0.7201291, '-5.0° on beta': 0.773562, '+5.0° on gamma': 0.74239105, '-5.0° on gamma': 0.75590444}"
1.12,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.16490688350682814, -0.025859977067653517, 0.2051921208876792]","[0.877127403088954, 0.009588116681389813, 1.0929964931849359]",0.04201504817432236,"[-0.16581413764694514, -0.01812624958213559, 0.20644141617719622]",-5.0° on beta,"[0.875139370762331, -0.06569151249343363, 1.1006322477207453]",0.03718294659864273,0.81321746,"{'+5.0° on alpha': 0.7835584, '-5.0° on alpha': 0.7460914, '+5.0° on beta': 0.73873025, '-5.0° on beta': 0.81321746, '+5.0° on gamma': 0.75880617, '-5.0° on gamma': 0.7964062}"
1.13,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.16581413764694514, -0.01812624958213559, 0.20644141617719622]","[0.875139370762331, -0.06569151249343363, 1.1006322477207453]",0.03718294659864273,"[-0.16636067977484786, -0.010427876730373173, 0.20715131208649795]",-5.0° on beta,"[0.873169704144753, -0.14170807517938666, 1.108144565656782]",0.033445324560122294,0.8334184,"{'+5.0° on alpha': 0.81662464, '-5.0° on alpha': 0.7643854, '+5.0° on beta': 0.772036, '-5.0° on beta': 0.8334184, '+5.0° on gamma': 0.78967875, '-5.0° on gamma': 0.82098454}"
1.14,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.16636067977484786, -0.010427876730373173, 0.20715131208649795]","[0.873169704144753, -0.14170807517938666, 1.108144565656782]",0.033445324560122294,"[-0.16644862885203465, -0.00266478286330962, 0.20750382775945553]",-5.0° on beta,"[0.8712182328653553, -0.21812773793352314, 1.1155981089149423]",0.031289834510772316,0.84446925,"{'+5.0° on alpha': 0.8402073, '-5.0° on alpha': 0.7757872, '+5.0° on beta': 0.8015001, '-5.0° on beta': 0.84446925, '+5.0° on gamma': 0.8153039, '-5.0° on gamma': 0.8376699}"
1.15,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.16644862885203465, -0.00266478286330962, 0.20750382775945553]","[0.8712182328653553, -0.21812773793352314, 1.1155981089149423]",0.031289834510772316,"[-0.17242224352207858, -0.002939755174810368, 0.19314856948956144]",+5.0° on alpha,"[0.9522907779132845, -0.21816428937433407, 1.1229551888343492]",0.018729499196454502,0.85084057,"{'+5.0° on alpha': 0.85084057, '-5.0° on alpha': 0.77938896, '+5.0° on beta': 0.8245601, '-5.0° on beta': 0.8448848, '+5.0° on gamma': 0.83333975, '-5.0° on gamma': 0.84446734}"
1.16,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.17242224352207858, -0.002939755174810368, 0.19314856948956144]","[0.9522907779132845, -0.21816428937433407, 1.1229551888343492]",0.018729499196454502,"[-0.1737454355464783, -0.0027462595861050773, 0.1965069769788937]",-5.0° on gamma,"[0.9507195839506482, -0.21401140460351087, 1.0517679603789292]",0.01906812802729948,0.86018556,"{'+5.0° on alpha': 0.8381645, '-5.0° on alpha': 0.83817583, '+5.0° on beta': 0.8278443, '-5.0° on beta': 0.85018736, '+5.0° on gamma': 0.8449572, '-5.0° on gamma': 0.86018556}"
1.17,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.1737454355464783, -0.0027462595861050773, 0.1965069769788937]","[0.9507195839506482, -0.21401140460351087, 1.0517679603789292]",0.01906812802729948,"[-0.17491113775221726, -0.002568819836497294, 0.1997451667785342]",-5.0° on gamma,"[0.9491850418901109, -0.21003167486557128, 0.981811233786563]",0.02009559376210916,0.8760825,"{'+5.0° on alpha': 0.86179835, '-5.0° on alpha': 0.83916205, '+5.0° on beta': 0.82812625, '-5.0° on beta': 0.86782104, '+5.0° on gamma': 0.8424208, '-5.0° on gamma': 0.8760825}"
1.18,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.17491113775221726, -0.002568819836497294, 0.1997451667785342]","[0.9491850418901109, -0.21003167486557128, 0.981811233786563]",0.02009559376210916,"[-0.17585973491556628, -0.002442767940527956, 0.203107260256648]",-5.0° on gamma,"[0.9476675867781976, -0.20609426642876594, 0.9112845462236097]",0.021865363230715466,0.8846916,"{'+5.0° on alpha': 0.88462347, '-5.0° on alpha': 0.83624995, '+5.0° on beta': 0.8519249, '-5.0° on beta': 0.8759296, '+5.0° on gamma': 0.8508319, '-5.0° on gamma': 0.8846916}"
1.19,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.17585973491556628, -0.002442767940527956, 0.203107260256648]","[0.9476675867781976, -0.20609426642876594, 0.9112845462236097]",0.021865363230715466,"[-0.18153303524816142, -0.002762770388582884, 0.18846266120024086]",+5.0° on alpha,"[1.0266659153765403, -0.20369470223436315, 0.9115098903326766]",0.009586130403845807,0.8997687,"{'+5.0° on alpha': 0.8997687, '-5.0° on alpha': 0.8297649, '+5.0° on beta': 0.8684941, '-5.0° on beta': 0.87872547, '+5.0° on gamma': 0.86987954, '-5.0° on gamma': 0.8877832}"
1.2,"[-0.18879698265140005, 0.0031380292656530816, 0.18638672100768028]","[-0.18153303524816142, -0.002762770388582884, 0.18846266120024086]","[1.0266659153765403, -0.20369470223436315, 0.9115098903326766]",0.009586130403845807,"[-0.18235728479475138, -0.0026520614149024195, 0.19227391269109317]",-5.0° on gamma,"[1.024225177340207, -0.19980921877455193, 0.8411395853900698]",0.010471575072128692,0.90830666,"{'+5.0° on alpha': 0.8238934, '-5.0° on alpha': 0.8800127, '+5.0° on beta': 0.88156044, '-5.0° on beta': 0.89430565, '+5.0° on gamma': 0.8829561, '-5.0° on gamma': 0.90830666}"
