index,goal_position,current_pos,current_angles,current_distance,next_pos,change_to_next,next_angles,next_distance,next_utility,utility_of_changes
0.1,"[-0.08444539211656807, -0.04235004249469188, 0.3065526325915414]","[-0.0036021701797385427, -0.03721819225718654, 0.32691294924263414]","[0.020546858955502234, 0.0972866306930058, -1.199040866595169e-13]",0.08352547464169492,"[-0.014291499528304746, -0.037251809422490005, 0.32643152522865493]",+3.0° on alpha,"[0.06677861875778168, 0.09757818623044434, -1.1590728377086634e-13]",0.07309398742866588,0.10631504,"{'+3.0° on alpha': 0.10631504, '-3.0° on alpha': 0.10631504, '+3.0° on beta': 0.10631504, '-3.0° on beta': 0.10631504, '+3.0° on alpha, +3.0° on beta': 0.10631504, '-3.0° on alpha, -3.0° on beta': 0.10631504, '+3.0° on alpha, -3.0° on beta': 0.0924044, '-3.0° on alpha, +3.0° on beta': 0.10631504}"
0.11,"[-0.08444539211656807, -0.04235004249469188, 0.3065526325915414]","[-0.014291499528304746, -0.037251809422490005, 0.32643152522865493]","[0.06677861875778168, 0.09757818623044434, -1.1590728377086634e-13]",0.07309398742866588,"[-0.003664302577634621, -0.037287681488104775, 0.32689043496524023]",-3.0° on alpha,"[0.020890441627478662, 0.09786778358122294, -1.127986593019159e-13]",0.08345560575209929,0.10631504,"{'+3.0° on alpha': 0.07261138, '-3.0° on alpha': 0.10631504, '+3.0° on beta': 0.10631504, '-3.0° on beta': 0.10188343, '+3.0° on alpha, +3.0° on beta': 0.10095148, '-3.0° on alpha, -3.0° on beta': 0.10631504, '+3.0° on alpha, -3.0° on beta': 0.026654832, '-3.0° on alpha, +3.0° on beta': 0.10631504}"
0.12,"[-0.08444539211656807, -0.04235004249469188, 0.3065526325915414]","[-0.003664302577634621, -0.037287681488104775, 0.32689043496524023]","[0.020890441627478662, 0.09786778358122294, -1.127986593019159e-13]",0.08345560575209929,"[-0.014352675840230552, -0.03732330105884082, 0.3264054039521694]",+3.0° on alpha,"[0.06712027737448834, 0.09815546941454789, -1.092459456231154e-13]",0.07302321230372863,0.10631504,"{'+3.0° on alpha': 0.10631504, '-3.0° on alpha': 0.10631504, '+3.0° on beta': 0.10631504, '-3.0° on beta': 0.10631504, '+3.0° on alpha, +3.0° on beta': 0.10631504, '-3.0° on alpha, -3.0° on beta': 0.10631504, '+3.0° on alpha, -3.0° on beta': 0.09244173, '-3.0° on alpha, +3.0° on beta': 0.10631504}"
0.13,"[-0.08444539211656807, -0.04235004249469188, 0.3065526325915414]","[-0.014352675840230552, -0.03732330105884082, 0.3264054039521694]","[0.06712027737448834, 0.09815546941454789, -1.092459456231154e-13]",0.07302321230372863,"[-0.0037439147139318243, -0.03736668997374133, 0.32683968026380084]",-3.0° on alpha,"[0.021230186961801678, 0.09844124638830287, -1.0658141036401503e-13]",0.08336142129650141,0.10631504,"{'+3.0° on alpha': 0.07407357, '-3.0° on alpha': 0.10631504, '+3.0° on beta': 0.10631504, '-3.0° on beta': 0.10324286, '+3.0° on alpha, +3.0° on beta': 0.103253916, '-3.0° on alpha, -3.0° on beta': 0.10631504, '+3.0° on alpha, -3.0° on beta': 0.028117001, '-3.0° on alpha, +3.0° on beta': 0.10631504}"
0.14,"[-0.08444539211656807, -0.04235004249469188, 0.3065526325915414]","[-0.0037439147139318243, -0.03736668997374133, 0.32683968026380084]","[0.021230186961801678, 0.09844124638830287, -1.0658141036401503e-13]",0.08336142129650141,"[-0.014403959426452397, -0.037387055624069604, 0.32638112633672695]",+3.0° on alpha,"[0.06745812014444885, 0.09872512932469713, -1.0258460747536446e-13]",0.07296302280035304,0.10631504,"{'+3.0° on alpha': 0.10631504, '-3.0° on alpha': 0.10631504, '+3.0° on beta': 0.10631504, '-3.0° on beta': 0.10631504, '+3.0° on alpha, +3.0° on beta': 0.10631504, '-3.0° on alpha, -3.0° on beta': 0.10631504, '+3.0° on alpha, -3.0° on beta': 0.09432194, '-3.0° on alpha, +3.0° on beta': 0.10631504}"
0.15,"[-0.08444539211656807, -0.04235004249469188, 0.3065526325915414]","[-0.014403959426452397, -0.037387055624069604, 0.32638112633672695]","[0.06745812014444885, 0.09872512932469713, -1.0258460747536446e-13]",0.07296302280035304,"[-0.0037959273169869356, -0.037433259567788216, 0.3268442897646892]",-3.0° on alpha,"[0.021566137825287157, 0.09900713106088332, -9.992007221626409e-14]",0.08330823655342685,0.10631504,"{'+3.0° on alpha': 0.07546366, '-3.0° on alpha': 0.10631504, '+3.0° on beta': 0.10631504, '-3.0° on beta': 0.10458338, '+3.0° on alpha, +3.0° on beta': 0.10545042, '-3.0° on alpha, -3.0° on beta': 0.10631504, '+3.0° on alpha, -3.0° on beta': 0.029506922, '-3.0° on alpha, +3.0° on beta': 0.10631504}"
0.16,"[-0.08444539211656807, -0.04235004249469188, 0.3065526325915414]","[-0.0037959273169869356, -0.037433259567788216, 0.3268442897646892]","[0.021566137825287157, 0.09900713106088332, -9.992007221626409e-14]",0.08330823655342685,"[-0.014491545103779683, -0.037469750637570555, 0.3263515378220806]",+3.0° on alpha,"[0.06779218968571943, 0.09928726224636808, -9.592326932761353e-14]",0.07286531828536233,0.10631504,"{'+3.0° on alpha': 0.10631504, '-3.0° on alpha': 0.10631504, '+3.0° on beta': 0.10631504, '-3.0° on beta': 0.10631504, '+3.0° on alpha, +3.0° on beta': 0.10631504, '-3.0° on alpha, -3.0° on beta': 0.10631504, '+3.0° on alpha, -3.0° on beta': 0.095166326, '-3.0° on alpha, +3.0° on beta': 0.10631504}"
0.17,"[-0.08444539211656807, -0.04235004249469188, 0.3065526325915414]","[-0.014491545103779683, -0.037469750637570555, 0.3263515378220806]","[0.06779218968571943, 0.09928726224636808, -9.592326932761353e-14]",0.07286531828536233,"[-0.02404621040768467, -0.043007170941661156, 0.3236215154755636]","+3.0° on alpha, +3.0° on beta","[0.1179071708901791, 0.14243573549627664, -2.957634137601417e-13]",0.06276814265060739,0.10792551,"{'+3.0° on alpha': 0.07704579, '-3.0° on alpha': 0.10631504, '+3.0° on beta': 0.10631504, '-3.0° on beta': 0.10598249, '+3.0° on alpha, +3.0° on beta': 0.10792551, '-3.0° on alpha, -3.0° on beta': 0.10631504, '+3.0° on alpha, -3.0° on beta': 0.031089276, '-3.0° on alpha, +3.0° on beta': 0.10631504}"
0.18,"[-0.08444539211656807, -0.04235004249469188, 0.3065526325915414]","[-0.02404621040768467, -0.043007170941661156, 0.3236215154755636]","[0.1179071708901791, 0.14243573549627664, -2.957634137601417e-13]",0.06276814265060739,"[-0.033771689240818005, -0.04323388043590993, 0.32209346866049454]",+3.0° on alpha,"[0.1645470010196033, 0.14584808479433065, -1.8607337892717624e-13]",0.053010592511008696,0.29826203,"{'+3.0° on alpha': 0.29826203, '-3.0° on alpha': 0.10631504, '+3.0° on beta': 0.23750803, '-3.0° on beta': 0.10631504, '+3.0° on alpha, +3.0° on beta': 0.29530272, '-3.0° on alpha, -3.0° on beta': 0.10631504, '+3.0° on alpha, -3.0° on beta': 0.18139943, '-3.0° on alpha, +3.0° on beta': 0.17217223}"
0.19,"[-0.08444539211656807, -0.04235004249469188, 0.3065526325915414]","[-0.033771689240818005, -0.04323388043590993, 0.32209346866049454]","[0.1645470010196033, 0.14584808479433065, -1.8607337892717624e-13]",0.053010592511008696,"[-0.043070150142620015, -0.04308941752644913, 0.3203059570167831]",+3.0° on alpha,"[0.21138484001601388, 0.1453445634376176, -2.4424906541753444e-13]",0.043607467899274874,0.43385383,"{'+3.0° on alpha': 0.43385383, '-3.0° on alpha': 0.1940565, '+3.0° on beta': 0.33454752, '-3.0° on beta': 0.19901669, '+3.0° on alpha, +3.0° on beta': 0.36719483, '-3.0° on alpha, -3.0° on beta': 0.10631504, '+3.0° on alpha, -3.0° on beta': 0.31699154, '-3.0° on alpha, +3.0° on beta': 0.2737484}"
